folder_name,job_name,timestamp
BraTS2021_00136,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00139,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00140,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00143,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00144,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00146,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00147,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00148,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00153,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00159,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00163,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00185,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00186,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00187,batches/uwd5yvxc64s7k96ej5ndmtpgytr2f1t8mwha,2026-06-01T15:28:33
BraTS2021_00194,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00195,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00203,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00210,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00213,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00217,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00220,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00229,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00231,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00236,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00240,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00241,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00243,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00253,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00259,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00266,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00273,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00274,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00280,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00281,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00284,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00294,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00297,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00300,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00306,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00313,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00314,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00317,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00318,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00327,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00332,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00334,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00337,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00339,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00341,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00347,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00352,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00366,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00369,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00375,batches/nq1xulpyl8re9lw7botmxwetddamonmlu8n5,2026-06-01T15:28:35
BraTS2021_00376,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00378,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00384,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00389,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00390,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00399,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00404,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00407,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00414,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00418,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00419,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00425,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00430,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00432,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00463,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00466,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00467,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00470,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00474,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00477,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00481,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00489,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00492,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00500,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00502,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00504,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00510,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00514,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00519,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00521,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00523,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00525,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00528,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00529,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00530,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00532,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00542,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00543,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00547,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00558,batches/jh3aejxonvg4tno8iaqd7mera2zcubcmofz7,2026-06-01T15:28:35
BraTS2021_00573,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00578,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00580,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00582,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00586,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00588,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00589,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00592,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00595,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00604,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00607,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00610,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00612,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00621,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00624,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00636,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00654,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00656,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00671,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00674,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00680,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00682,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00686,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00692,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00693,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00697,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00705,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00707,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00718,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00721,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00723,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00724,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00735,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00736,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00737,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00746,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00756,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00757,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00768,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00774,batches/xxjgae2jwe5clq7s2z0u56ve8g0hs0tiq9th,2026-06-01T15:29:39
BraTS2021_00778,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_00833,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_00834,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_00840,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_00999,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01027,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01035,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01038,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01043,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01045,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01058,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01063,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01064,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01072,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01076,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01078,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01083,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01084,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01085,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01086,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01096,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01104,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01108,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01112,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01115,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01124,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01127,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01133,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01135,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01136,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01142,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01143,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01153,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01160,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01203,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01204,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01210,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01225,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01247,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01253,batches/umnbm66vtnxhgccmoyzxq07ux5t05silpo3q,2026-06-01T15:29:40
BraTS2021_01262,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01265,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01266,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01267,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01273,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01276,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01277,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01279,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01290,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01295,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01441,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01450,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01456,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01458,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01459,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01476,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01477,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01478,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01479,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01483,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01484,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01485,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01487,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01489,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01490,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01491,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01494,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01495,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01497,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01498,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01499,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01500,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01501,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01502,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01503,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01504,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01505,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01506,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01507,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01508,batches/3l5tq2hxgj4e0exxcivh5tloi0zp40ozmy33,2026-06-01T15:29:41
BraTS2021_01510,batches/11yhhdu8g68e9y3ckpn8no6idjw4le66705b,2026-06-01T15:29:42
BraTS2021_01511,batches/11yhhdu8g68e9y3ckpn8no6idjw4le66705b,2026-06-01T15:29:42
BraTS2021_01512,batches/11yhhdu8g68e9y3ckpn8no6idjw4le66705b,2026-06-01T15:29:42
BraTS2021_01513,batches/11yhhdu8g68e9y3ckpn8no6idjw4le66705b,2026-06-01T15:29:42
